10000 25000
1358 2606 13.1625
1359 199 6.16254
1360 6543 14.1625
1361 329 5.16254
1362 8943 11.1625
1363 7155 12.1625
1364 928 14.1625
1365 3387 13.1625
1366 568 12.1625
1367 1023 11.1625
1368 3417 12.1625
1369 3395 9.16254
1370 8408 11.1625
1371 4892 14.1625
1372 8764 11.1625
1373 8644 6.16254
1374 4636 9.16254
1375 5294 11.1625
1376 9148 13.1625
1377 732 6.16254
1378 5194 12.1625
1379 9487 7.16254
1380 9656 7.16254
1381 2498 12.1625
1382 6151 13.1625
1383 8798 8.16254
1384 9079 5.16254
1385 2863 6.16254
1386 5999 14.1625
1387 383 14.1625
1388 8293 12.1625
1389 9301 8.16254
1390 1036 14.1625
1391 5693 11.1625
1392 1802 13.1625
1393 9860 12.1625
1394 7477 13.1625
1395 7866 11.1625
1396 3807 6.16254
1397 7360 9.16254
1398 3887 14.1625
1399 1111 12.1625
1400 9937 5.16254
1401 3620 6.16254
1402 3312 7.16254
1403 3867 13.1625
1404 4613 11.1625
1405 7701 7.16254
1406 9347 7.16254
1407 8999 9.16254
1408 2985 13.1625
1409 2895 13.1625
1410 1375 7.16254
1411 9179 5.16254
1412 2710 5.16254
1413 6724 12.1625
1414 5866 12.1625
1415 2729 9.16254
1416 4974 11.1625
1417 3324 13.1625
1418 353 14.1625
1419 1475 7.16254
1420 1944 14.1625
1421 3780 6.16254
1422 4154 12.1625
1423 5608 9.16254
1424 4807 5.16254
1425 9184 10.1625
1426 848 11.1625
1427 2948 7.16254
1428 8071 7.16254
1429 3320 14.1625
1430 673 10.1625
1431 1325 13.1625
1432 2399 5.16254
1433 5516 8.16254
1434 3424 9.16254
1435 883 13.1625
1436 9333 9.16254
1437 9826 12.1625
1438 610 14.1625
1439 2211 5.16254
1440 7103 8.16254
1441 3182 13.1625
1442 2926 5.16254
1443 3093 5.16254
1444 8967 14.1625
1445 6518 11.1625
1446 4046 9.16254
1447 8452 14.1625
1448 4076 10.1625
1449 2363 14.1625
1450 4126 7.16254
1451 4452 10.1625
1452 1075 5.16254
1453 8530 6.16254
1454 1297 8.16254
1455 7102 10.1625
1456 5303 11.1625
1457 7935 5.16254
1458 9580 11.1625
1459 811 11.1625
1460 607 7.16254
1461 2937 7.16254
1462 6756 8.16254
1463 4264 10.1625
1464 6942 14.1625
1465 8333 14.1625
1466 1456 9.16254
1467 7693 7.16254
1468 8648 12.1625
1469 5799 13.1625
1470 8549 12.1625
1471 1512 6.16254
1472 6353 14.1625
1473 5248 11.1625
1474 3641 8.16254
1475 7648 9.16254
1476 6553 14.1625
1477 2067 9.16254
1478 3560 7.16254
1479 4143 8.16254
1480 4541 12.1625
1481 4737 8.16254
1482 6847 14.1625
1483 1695 13.1625
1484 239 5.16254
1485 190 5.16254
1486 1980 9.16254
1487 5807 10.1625
1488 2733 9.16254
1489 7433 6.16254
1490 280 11.1625
1491 5371 10.1625
1492 8833 9.16254
1493 145 14.1625
1494 6935 7.16254
1495 4480 13.1625
1496 8349 12.1625
1497 640 9.16254
1498 4813 5.16254
1499 5440 11.1625
1500 1413 8.16254
1501 5425 7.16254
1502 7334 7.16254
1503 4892 7.16254
1504 5454 5.16254
1505 9607 10.1625
1506 573 6.16254
1507 4151 8.16254
1508 4001 9.16254
1509 1802 9.16254
1510 1751 5.16254
1511 3996 13.1625
1512 247 14.1625
1513 8462 5.16254
1514 8554 14.1625
1515 115 8.16254
1516 1117 10.1625
1517 4944 6.16254
1518 9937 9.16254
1519 1685 12.1625
1520 5327 12.1625
1521 2710 8.16254
1522 7855 11.1625
1523 5308 11.1625
1524 4323 9.16254
1525 5958 12.1625
1526 6558 11.1625
1527 9339 12.1625
1528 7756 7.16254
1529 1868 11.1625
1530 4871 11.1625
1531 9444 10.1625
1532 688 10.1625
1533 7605 8.16254
1534 7390 14.1625
1535 7601 12.1625
1536 2166 9.16254
1537 8619 5.16254
1538 338 14.1625
1539 6625 6.16254
1540 2622 14.1625
1541 3901 8.16254
1542 5704 5.16254
1543 7570 6.16254
1544 2627 13.1625
1545 2938 10.1625
1546 4586 12.1625
1547 5070 5.16254
1548 8355 11.1625
1549 7482 12.1625
1550 3549 9.16254
1551 8465 11.1625
1552 6978 13.1625
1553 8902 6.16254
1554 4179 10.1625
1555 5144 10.1625
1556 1278 10.1625
1557 9147 14.1625
1558 3870 5.16254
1559 2026 14.1625
1560 7739 7.16254
1561 5579 12.1625
1562 7349 11.1625
1563 765 11.1625
1564 6490 5.16254
1565 3035 7.16254
1566 4915 6.16254
1567 7338 12.1625
1568 1752 14.1625
1569 3959 5.16254
1570 4934 10.1625
1571 4316 5.16254
1572 9731 11.1625
1573 6359 13.1625
1574 1766 11.1625
1575 3266 14.1625
1576 4934 11.1625
1577 6579 14.1625
1578 2661 12.1625
1579 1154 14.1625
1580 7175 8.16254
1581 2357 13.1625
1582 8856 11.1625
1583 7151 14.1625
1584 9101 10.1625
1585 9705 8.16254
1586 3379 11.1625
1587 4996 9.16254
1588 651 11.1625
1589 9878 8.16254
1590 1325 9.16254
1591 5088 7.16254
1592 3574 7.16254
1593 1708 13.1625
1594 9012 5.16254
1595 8551 8.16254
1596 218 8.16254
1597 1446 7.16254
1598 3769 11.1625
1599 2848 11.1625
1600 2873 7.16254
1601 1655 9.16254
1602 8158 9.16254
1603 946 11.1625
1604 8007 8.16254
1605 2810 12.1625
1606 5553 9.16254
1607 7175 7.16254
1608 9566 8.16254
1609 8527 7.16254
1610 4912 5.16254
1611 7934 6.16254
1612 1154 13.1625
1613 7369 9.16254
1614 1143 12.1625
1615 960 14.1625
1616 2773 6.16254
1617 3433 7.16254
1618 849 9.16254
1619 1325 14.1625
1620 6787 5.16254
1621 1356 12.1625
1622 3617 5.16254
1623 3052 9.16254
1624 581 9.16254
1625 4930 6.16254
1626 1826 10.1625
1627 3788 14.1625
1628 6992 12.1625
1629 9486 6.16254
1630 2959 12.1625
1631 5316 11.1625
1632 6227 12.1625
1633 9828 10.1625
1634 4711 14.1625
1635 9099 6.16254
1636 6873 12.1625
1637 7006 10.1625
1638 570 6.16254
1639 6840 11.1625
1640 4804 5.16254
1641 8227 14.1625
1642 7800 8.16254
1643 1194 6.16254
1644 7921 10.1625
1645 4511 14.1625
1646 4293 10.1625
1647 9777 7.16254
1648 1742 11.1625
1649 764 13.1625
1650 3927 13.1625
1651 1119 9.16254
1652 320 14.1625
1653 4456 11.1625
1654 1349 5.16254
1655 3624 11.1625
1656 4651 7.16254
1657 2785 13.1625
1658 7034 5.16254
1659 8828 13.1625
1660 6243 10.1625
1661 7420 5.16254
1662 6333 10.1625
1663 4223 14.1625
1664 9970 7.16254
1665 6113 11.1625
1666 6433 13.1625
1667 7863 12.1625
1668 8522 6.16254
1669 9226 5.16254
1670 6783 10.1625
1671 6026 11.1625
1672 6286 12.1625
1673 7052 10.1625
1674 5956 12.1625
1675 8278 10.1625
1676 2388 10.1625
1677 7484 13.1625
1678 6062 12.1625
1679 6798 9.16254
1680 8278 12.1625
1681 3097 6.16254
1682 3309 10.1625
1683 3049 8.16254
1684 6447 6.16254
1685 3287 8.16254
1686 5127 8.16254
1687 7830 13.1625
1688 2873 11.1625
1689 6318 5.16254
1690 2349 6.16254
1691 4195 5.16254
1692 3461 5.16254
1693 5041 6.16254
1694 4971 13.1625
1695 8723 6.16254
1696 7917 6.16254
1697 9544 5.16254
1698 4365 8.16254
1699 6224 12.1625
1700 6452 5.16254
1701 5626 10.1625
1702 1991 7.16254
1703 4578 13.1625
1704 9924 6.16254
1705 5277 10.1625
1706 7077 10.1625
1707 8593 8.16254
1708 2736 11.1625
1709 3228 13.1625
1710 8640 9.16254
1711 2540 14.1625
1712 3774 9.16254
1713 952 13.1625
1714 6262 10.1625
1715 536 8.16254
1716 8271 13.1625
1717 5879 10.1625
1718 1203 12.1625
1719 5127 9.16254
1720 2937 10.1625
1721 6566 10.1625
1722 1462 12.1625
1723 5301 6.16254
1724 1961 11.1625
1725 3489 5.16254
1726 483 6.16254
1727 326 5.16254
1728 1280 7.16254
1729 5561 9.16254
1730 1620 11.1625
1731 3424 14.1625
1732 5425 6.16254
1733 1737 13.1625
1734 2926 5.16254
1735 922 5.16254
1736 435 10.1625
1737 9043 13.1625
1738 5814 8.16254
1739 7678 14.1625
1740 4457 7.16254
1741 9959 8.16254
1742 1944 8.16254
1743 2362 6.16254
1744 4729 9.16254
1745 2351 12.1625
1746 8768 12.1625
1747 7823 13.1625
1748 6661 8.16254
1749 3988 5.16254
1750 9590 7.16254
1751 8615 7.16254
1752 3981 11.1625
1753 3506 7.16254
1754 3587 9.16254
1755 9153 9.16254
1756 7099 10.1625
1757 6150 9.16254
1758 2566 9.16254
1759 3851 11.1625
1760 9602 7.16254
1761 6810 5.16254
1762 3560 6.16254
1763 4149 5.16254
1764 7360 11.1625
1765 4556 8.16254
1766 4630 7.16254
1767 8559 13.1625
1768 2415 6.16254
1769 1573 9.16254
1770 6415 9.16254
1771 7213 11.1625
1772 1424 14.1625
1773 4142 12.1625
1774 3460 12.1625
1775 4451 9.16254
1776 5779 13.1625
1777 4600 5.16254
1778 7478 12.1625
1779 4309 6.16254
1780 8469 8.16254
1781 3373 11.1625
1782 2039 8.16254
1783 6458 13.1625
1784 7164 10.1625
1785 3623 9.16254
1786 342 8.16254
1787 261 5.16254
1788 4201 10.1625
1789 8921 11.1625
1790 3980 8.16254
1791 5472 10.1625
1792 6217 5.16254
1793 2264 10.1625
1794 405 12.1625
1795 1701 10.1625
1796 5440 7.16254
1797 6721 13.1625
1798 173 13.1625
1799 5099 9.16254
1800 1213 6.16254
1801 4084 11.1625
1802 9559 8.16254
1803 6486 11.1625
1804 332 11.1625
1805 6171 9.16254
1806 1946 13.1625
1807 5654 9.16254
1808 3300 11.1625
1809 6606 14.1625
1810 6075 5.16254
1811 7327 11.1625
1812 6547 6.16254
1813 2160 7.16254
1814 7230 10.1625
1815 7223 12.1625
1816 9147 12.1625
1817 3164 5.16254
1818 7236 9.16254
1819 5635 6.16254
1820 8223 9.16254
1821 3463 8.16254
1822 5033 11.1625
1823 1498 11.1625
1824 201 6.16254
1825 5204 13.1625
1826 7995 9.16254
1827 957 12.1625
1828 8163 10.1625
1829 4429 14.1625
1830 3543 5.16254
1831 7004 12.1625
1832 4544 6.16254
1833 2982 14.1625
1834 2985 14.1625
1835 932 12.1625
1836 5171 13.1625
1837 4544 6.16254
1838 8259 7.16254
1839 1704 12.1625
1840 5730 11.1625
1841 6320 12.1625
1842 1023 11.1625
1843 3017 5.16254
1844 1978 13.1625
1845 7747 9.16254
1846 683 12.1625
1847 1378 10.1625
1848 8085 11.1625
1849 8590 13.1625
1850 7725 12.1625
1851 5445 7.16254
1852 8664 5.16254
1853 4685 8.16254
1854 7614 9.16254
1855 5385 11.1625
1856 6463 5.16254
1857 238 10.1625
1858 2149 5.16254
1859 8257 6.16254
1860 2285 12.1625
1861 2814 13.1625
1862 2340 7.16254
1863 9777 13.1625
1864 135 6.16254
1865 4662 10.1625
1866 2638 9.16254
1867 2341 14.1625
1868 98 9.16254
1869 9809 14.1625
1870 4999 9.16254
1871 2641 7.16254
1872 67 8.16254
1873 534 11.1625
1874 7717 11.1625
1875 7925 10.1625
1876 7961 13.1625
1877 4553 9.16254
1878 6514 13.1625
1879 3892 5.16254
1880 7446 6.16254
1881 7675 5.16254
1882 245 11.1625
1883 2970 9.16254
1884 8626 8.16254
1885 9638 9.16254
1886 1140 10.1625
1887 8254 11.1625
1888 6742 9.16254
1889 5005 10.1625
1890 745 8.16254
1891 7627 5.16254
1892 6836 12.1625
1893 3755 8.16254
1894 1259 14.1625
1895 3167 12.1625
1896 7785 7.16254
1897 373 14.1625
1898 4025 8.16254
1899 9956 9.16254
1900 9287 9.16254
1901 9442 11.1625
1902 3459 9.16254
1903 3218 5.16254
1904 8069 5.16254
1905 7826 10.1625
1906 4320 7.16254
1907 687 11.1625
1908 2382 7.16254
1909 7674 12.1625
1910 3674 11.1625
1911 3929 8.16254
1912 6431 12.1625
1913 2656 7.16254
1914 810 5.16254
1915 4691 14.1625
1916 3792 11.1625
1917 3690 11.1625
1918 4998 7.16254
1919 618 8.16254
1920 8297 12.1625
1921 5048 12.1625
1922 7063 13.1625
1923 6940 6.16254
1924 1762 11.1625
1925 6251 6.16254
1926 8621 11.1625
1927 1643 9.16254
1928 6065 6.16254
1929 5511 11.1625
1930 8496 9.16254
1931 138 13.1625
1932 9085 7.16254
1933 2706 8.16254
1934 2320 9.16254
1935 8734 14.1625
1936 4934 14.1625
1937 4819 8.16254
1938 2685 5.16254
1939 4609 5.16254
1940 9540 9.16254
1941 4630 8.16254
1942 2625 5.16254
1943 3217 12.1625
1944 2156 13.1625
1945 8731 10.1625
1946 3680 7.16254
1947 6107 10.1625
1948 5863 6.16254
1949 8432 7.16254
1950 5302 14.1625
1951 385 5.16254
1952 4116 5.16254
1953 5400 5.16254
1954 1712 14.1625
1955 5995 7.16254
1956 871 12.1625
1957 9415 12.1625
1958 8482 12.1625
1959 5352 6.16254
1960 6110 7.16254
1961 2875 6.16254
1962 6118 10.1625
1963 4139 7.16254
1964 2543 12.1625
1965 1750 10.1625
1966 2904 14.1625
1967 1248 5.16254
1968 2087 6.16254
1969 6987 8.16254
1970 6658 11.1625
1971 5052 13.1625
1972 5192 7.16254
1973 4191 7.16254
1974 1849 7.16254
1975 5897 11.1625
1976 6792 8.16254
1977 9332 7.16254
1978 9337 10.1625
1979 6476 11.1625
1980 9208 7.16254
1981 2891 9.16254
1982 3527 12.1625
1983 2300 6.16254
1984 788 13.1625
1985 9413 5.16254
1986 3854 6.16254
1987 8141 12.1625
1988 2099 11.1625
1989 5887 11.1625
1990 5041 12.1625
1991 1909 12.1625
1992 558 8.16254
1993 6327 6.16254
1994 9461 10.1625
1995 4941 10.1625
1996 2614 6.16254
1997 2368 6.16254
1998 3555 11.1625
1999 3338 5.16254
2000 5538 14.1625
2001 4955 5.16254
2002 383 8.16254
2003 3188 11.1625
2004 8594 6.16254
2005 6432 6.16254
2006 2444 13.1625
2007 8634 5.16254
2008 2749 7.16254
2009 6063 9.16254
2010 9350 6.16254
2011 2466 12.1625
2012 2003 5.16254
2013 1272 11.1625
2014 2667 8.16254
2015 3068 10.1625
2016 528 5.16254
2017 764 9.16254
2018 4286 10.1625
2019 4976 11.1625
2020 4611 10.1625
2021 1265 11.1625
2022 1334 8.16254
2023 3222 14.1625
2024 4863 5.16254
2025 9459 10.1625
2026 3456 9.16254
2027 7762 12.1625
2028 9924 8.16254
2029 5765 11.1625
2030 6809 8.16254
2031 2381 5.16254
2032 8440 14.1625
2033 9831 8.16254
2034 8680 13.1625
2035 8772 10.1625
2036 7800 7.16254
2037 3512 6.16254
2038 1521 6.16254
2039 6382 5.16254
2040 9185 9.16254
2041 2182 12.1625
2042 7769 8.16254
2043 1266 5.16254
2044 2144 5.16254
2045 1870 10.1625
2046 7448 6.16254
2047 7874 6.16254
2048 8979 9.16254
2049 1781 5.16254
2050 4097 12.1625
2051 5699 13.1625
2052 3757 6.16254
2053 2615 13.1625
2054 9110 5.16254
2055 3246 13.1625
2056 4842 13.1625
2057 2521 5.16254
2058 8537 6.16254
2059 3472 5.16254
2060 3985 5.16254
2061 1218 6.16254
2062 1177 9.16254
2063 489 9.16254
2064 8381 14.1625
2065 2564 8.16254
2066 5989 9.16254
2067 5960 14.1625
2068 9057 8.16254
2069 6608 9.16254
2070 740 5.16254
2071 8048 9.16254
2072 8447 6.16254
2073 2941 5.16254
2074 7523 11.1625
2075 832 13.1625
2076 4922 14.1625
2077 4525 5.16254
2078 2726 8.16254
2079 9421 11.1625
2080 7285 8.16254
2081 6753 8.16254
2082 1833 10.1625
2083 4605 11.1625
2084 4455 9.16254
2085 2225 11.1625
2086 5816 13.1625
2087 3942 8.16254
2088 2428 14.1625
2089 5997 9.16254
2090 4881 12.1625
2091 3043 9.16254
2092 464 10.1625
2093 7485 8.16254
2094 2584 5.16254
2095 7463 12.1625
2096 477 7.16254
2097 6309 9.16254
2098 97 13.1625
2099 6365 13.1625
2100 5295 10.1625
2101 1331 12.1625
2102 449 13.1625
2103 8541 10.1625
2104 5322 14.1625
2105 5993 10.1625
2106 2953 12.1625
2107 1590 11.1625
2108 6605 12.1625
2109 9771 10.1625
2110 9148 14.1625
2111 642 8.16254
2112 4618 10.1625
2113 5100 14.1625
2114 9450 5.16254
2115 851 13.1625
2116 3223 8.16254
2117 9022 9.16254
2118 620 14.1625
2119 9713 6.16254
2120 3688 6.16254
2121 7729 13.1625
2122 4744 12.1625
2123 1641 8.16254
2124 3144 8.16254
2125 2123 8.16254
2126 3396 7.16254
2127 5084 13.1625
2128 2882 13.1625
2129 4313 8.16254
2130 4816 11.1625
2131 244 13.1625
2132 511 5.16254
2133 1712 10.1625
2134 9997 9.16254
2135 8657 14.1625
2136 7133 9.16254
2137 3492 10.1625
2138 455 8.16254
2139 4811 14.1625
2140 9710 5.16254
2141 7475 9.16254
2142 2864 6.16254
2143 4288 10.1625
2144 4327 7.16254
2145 9662 14.1625
2146 6931 9.16254
2147 7184 9.16254
2148 2340 7.16254
2149 157 11.1625
2150 3488 12.1625
2151 771 8.16254
2152 9949 12.1625
2153 5665 11.1625
2154 979 6.16254
2155 4005 14.1625
2156 576 14.1625
2157 6962 14.1625
2158 5623 11.1625
2159 771 8.16254
2160 9853 11.1625
2161 678 5.16254
2162 1924 10.1625
2163 5810 12.1625
2164 9925 10.1625
2165 1349 11.1625
2166 7947 5.16254
2167 5619 12.1625
2168 6383 7.16254
2169 9885 5.16254
2170 4927 5.16254
2171 1218 13.1625
2172 8536 8.16254
2173 528 7.16254
2174 9432 8.16254
2175 7275 6.16254
2176 3315 6.16254
2177 9236 7.16254
2178 565 13.1625
2179 2669 10.1625
2180 4180 11.1625
2181 5487 5.16254
2182 6139 8.16254
2183 3191 11.1625
2184 5558 8.16254
2185 3051 6.16254
2186 133 12.1625
2187 7572 8.16254
2188 2451 13.1625
2189 5994 8.16254
2190 982 9.16254
2191 4335 8.16254
2192 5972 13.1625
2193 1121 8.16254
2194 1784 5.16254
2195 193 10.1625
2196 9391 7.16254
2197 2841 7.16254
2198 9952 10.1625
2199 1221 7.16254
2200 693 13.1625
2201 9162 6.16254
2202 125 10.1625
2203 2661 13.1625
2204 8001 10.1625
2205 7624 12.1625
2206 6673 13.1625
2207 6446 11.1625
2208 279 6.16254
2209 2348 13.1625
2210 4523 6.16254
2211 1193 12.1625
2212 9804 6.16254
2213 2612 5.16254
2214 1650 9.16254
2215 8434 11.1625
2216 1271 6.16254
2217 6333 6.16254
2218 9079 12.1625
2219 7136 7.16254
2220 2398 10.1625
2221 813 10.1625
2222 9885 9.16254
2223 4883 9.16254
2224 7992 7.16254
2225 3810 14.1625
2226 1356 14.1625
2227 9595 14.1625
2228 2203 6.16254
2229 2501 6.16254
2230 9206 11.1625
2231 7778 5.16254
2232 3280 14.1625
2233 3456 11.1625
2234 7854 12.1625
2235 2607 7.16254
2236 8518 7.16254
2237 908 13.1625
2238 2263 5.16254
2239 1734 12.1625
2240 3023 5.16254
2241 4354 13.1625
2242 3714 12.1625
2243 7122 10.1625
2244 9323 5.16254
2245 1354 11.1625
2246 5307 9.16254
2247 592 11.1625
2248 6410 9.16254
2249 4114 7.16254
2250 9388 10.1625
2251 6101 10.1625
2252 1725 9.16254
2253 7895 13.1625
2254 2801 6.16254
2255 7408 14.1625
2256 6758 9.16254
2257 3369 11.1625
2258 8877 5.16254
2259 7972 7.16254
2260 3282 13.1625
2261 6734 14.1625
2262 43 13.1625
2263 343 12.1625
2264 6122 9.16254
2265 2302 8.16254
2266 2762 13.1625
2267 5003 14.1625
2268 6996 10.1625
2269 3222 13.1625
2270 4112 10.1625
2271 8788 6.16254
2272 3976 5.16254
2273 4508 7.16254
2274 4233 13.1625
2275 1057 6.16254
2276 3391 9.16254
2277 9270 5.16254
2278 9865 7.16254
2279 3053 10.1625
2280 5654 8.16254
2281 3083 13.1625
2282 6924 7.16254
2283 6068 12.1625
2284 2569 14.1625
2285 5303 10.1625
2286 1504 12.1625
2287 718 12.1625
2288 6250 10.1625
2289 9916 13.1625
2290 9290 11.1625
2291 1165 9.16254
2292 3513 9.16254
2293 7699 10.1625
2294 3215 13.1625
2295 2533 10.1625
2296 9273 9.16254
2297 8868 10.1625
2298 6868 10.1625
2299 1703 10.1625
2300 5810 6.16254
2301 9283 5.16254
2302 1099 5.16254
2303 5959 11.1625
2304 5229 14.1625
2305 2582 7.16254
2306 16 11.1625
2307 8785 12.1625
2308 7348 12.1625
2309 74 6.16254
2310 404 13.1625
2311 9433 12.1625
2312 9806 5.16254
2313 7459 5.16254
2314 6404 13.1625
2315 9277 7.16254
2316 9334 12.1625
2317 2694 12.1625
2318 147 9.16254
2319 949 11.1625
2320 7694 8.16254
2321 3061 7.16254
2322 444 14.1625
2323 2824 9.16254
2324 9916 12.1625
2325 8356 6.16254
2326 7088 8.16254
2327 1582 14.1625
2328 840 11.1625
2329 6735 7.16254
2330 2951 11.1625
2331 2624 8.16254
2332 6157 6.16254
2333 4303 9.16254
2334 7136 5.16254
2335 4845 6.16254
2336 1949 5.16254
2337 4125 10.1625
2338 1338 11.1625
2339 1768 12.1625
2340 1431 13.1625
2341 4740 7.16254
2342 1080 9.16254
2343 8579 12.1625
2344 111 9.16254
2345 747 9.16254
2346 2911 13.1625
2347 6931 12.1625
2348 1854 8.16254
2349 8538 14.1625
2350 9652 6.16254
2351 5404 12.1625
2352 2874 12.1625
2353 7159 10.1625
2354 8062 12.1625
2355 8631 5.16254
2356 2217 10.1625
2357 9595 14.1625
2358 2860 12.1625
2359 8381 6.16254
2360 5073 13.1625
2361 7617 8.16254
2362 5664 11.1625
2363 219 14.1625
2364 7367 6.16254
2365 8091 11.1625
2366 3724 7.16254
2367 3369 12.1625
2368 3027 5.16254
2369 3976 11.1625
2370 1039 12.1625
2371 2167 10.1625
2372 9146 7.16254
2373 8135 11.1625
2374 3104 7.16254
2375 6561 7.16254
2376 8810 10.1625
2377 9327 13.1625
2378 312 10.1625
2379 3576 8.16254
2380 1469 6.16254
2381 7864 7.16254
2382 6746 10.1625
2383 6540 9.16254
2384 3345 9.16254
2385 2448 9.16254
2386 6290 7.16254
2387 805 12.1625
2388 7961 12.1625
2389 610 12.1625
2390 8622 8.16254
2391 2410 5.16254
2392 2934 9.16254
2393 3491 6.16254
2394 6032 8.16254
2395 4090 14.1625
2396 318 11.1625
2397 5860 14.1625
2398 6353 9.16254
2399 8421 5.16254
2400 4501 12.1625
2401 7247 8.16254
2402 7068 13.1625
2403 7812 12.1625
2404 158 13.1625
2405 9261 11.1625
2406 7176 10.1625
2407 6214 6.16254
2408 8157 6.16254
2409 8103 7.16254
2410 9937 7.16254
2411 3274 5.16254
2412 5731 11.1625
2413 8902 9.16254
2414 1537 9.16254
2415 3366 8.16254
2416 9777 6.16254
2417 8413 11.1625
2418 249 8.16254
2419 5042 5.16254
2420 7813 14.1625
2421 770 10.1625
2422 9141 11.1625
2423 8266 12.1625
2424 9854 9.16254
2425 3072 11.1625
2426 148 7.16254
2427 1631 13.1625
2428 7064 13.1625
2429 9547 10.1625
2430 1025 12.1625
2431 6223 5.16254
2432 6693 13.1625
2433 9232 7.16254
2434 2446 7.16254
2435 515 11.1625
2436 1744 5.16254
2437 6833 5.16254
2438 9852 5.16254
2439 1350 6.16254
2440 3053 14.1625
2441 2666 7.16254
2442 3934 13.1625
2443 664 9.16254
2444 6414 8.16254
2445 1184 9.16254
2446 6290 14.1625
2447 9825 10.1625
2448 5210 8.16254
2449 3092 9.16254
2450 6498 9.16254
2451 9499 7.16254
2452 6474 6.16254
2453 712 10.1625
2454 6180 7.16254
2455 9200 13.1625
2456 9649 13.1625
2457 5600 13.1625
2458 7746 9.16254
2459 7747 10.1625
2460 9640 9.16254
2461 4766 9.16254
2462 9505 11.1625
2463 3663 12.1625
2464 6815 13.1625
2465 3956 12.1625
2466 3527 6.16254
2467 3140 14.1625
2468 4537 9.16254
2469 9494 14.1625
2470 9078 10.1625
2471 1536 7.16254
2472 3727 5.16254
2473 7059 14.1625
2474 6566 10.1625
2475 384 11.1625
2476 5323 11.1625
2477 5304 13.1625
2478 2908 6.16254
2479 2710 11.1625
2480 7306 12.1625
2481 4621 11.1625
2482 4871 12.1625
2483 2420 11.1625
2484 3196 8.16254
2485 1710 6.16254
2486 3776 9.16254
2487 5751 10.1625
2488 3548 11.1625
2489 561 8.16254
2490 7619 9.16254
2491 7904 9.16254
2492 9260 6.16254
2493 2519 12.1625
2494 3761 14.1625
2495 3475 11.1625
2496 5062 5.16254
2497 3485 14.1625
2498 7440 6.16254
2499 925 9.16254
2500 986 9.16254
2501 7659 12.1625
2502 7464 9.16254
2503 2266 13.1625
2504 6222 14.1625
2505 2710 9.16254
2506 6937 6.16254
2507 9950 13.1625
2508 3826 6.16254
2509 8367 6.16254
2510 866 7.16254
2511 1820 6.16254
2512 1523 8.16254
2513 5862 9.16254
2514 4376 5.16254
2515 4348 5.16254
2516 1006 13.1625
2517 125 12.1625
2518 5419 7.16254
2519 1067 8.16254
2520 8384 12.1625
2521 7068 14.1625
2522 5976 12.1625
2523 1522 9.16254
2524 2655 9.16254
2525 555 6.16254
2526 6480 11.1625
2527 9449 7.16254
2528 7681 10.1625
2529 134 10.1625
2530 3683 12.1625
2531 7421 8.16254
2532 6491 10.1625
2533 4743 5.16254
2534 1522 11.1625
2535 5136 10.1625
2536 2754 7.16254
2537 6811 10.1625
2538 808 10.1625
2539 116 7.16254
2540 2971 14.1625
2541 6985 14.1625
2542 3046 5.16254
2543 9038 12.1625
2544 4913 5.16254
2545 5952 9.16254
2546 5238 14.1625
2547 4868 11.1625
2548 4086 6.16254
2549 5223 13.1625
2550 171 6.16254
2551 7097 12.1625
2552 4148 6.16254
2553 1656 12.1625
2554 5408 11.1625
2555 3 12.1625
2556 4025 10.1625
